,userid,itemid,rating,timestamp
106555,A06493912VQG7MLFQ8BMG,B0009RG8WS,5.0,1375228800
157340,A06493912VQG7MLFQ8BMG,B000GOUUR8,4.0,1375228800
277812,A06493912VQG7MLFQ8BMG,B0012AII9M,5.0,1375228800
384257,A06493912VQG7MLFQ8BMG,B001U9OUYC,4.0,1375228800
430269,A06493912VQG7MLFQ8BMG,B002LARFQ4,3.0,1375228800
589734,A06493912VQG7MLFQ8BMG,B0049HAO2O,5.0,1375228800
670661,A06493912VQG7MLFQ8BMG,B0051Y1KVI,4.0,1375228800
369858,A06493912VQG7MLFQ8BMG,B001P1VBH4,4.0,1392681600
440142,A06493912VQG7MLFQ8BMG,B002P9AHNY,5.0,1392681600
472664,A06493912VQG7MLFQ8BMG,B002WN2ASI,5.0,1392681600
238607,A06493912VQG7MLFQ8BMG,B000UJW8D8,3.0,1400716800
452588,A06493912VQG7MLFQ8BMG,B002TOKHGC,5.0,1400716800
494982,A06493912VQG7MLFQ8BMG,B0034UGFB6,4.0,1400716800
826842,A0793586RHF60QENWGL,B009SQE1N4,1.0,1360627200
50844,A0793586RHF60QENWGL,B00009LWL9,5.0,1361232000
235289,A0793586RHF60QENWGL,B000TZVW9E,5.0,1361232000
424091,A0793586RHF60QENWGL,B002J4U8KW,5.0,1361232000
424681,A0793586RHF60QENWGL,B002J4U8M0,5.0,1361232000
428453,A0793586RHF60QENWGL,B002L3T9VA,5.0,1361232000
428969,A0793586RHF60QENWGL,B002L3T9YM,5.0,1361232000
504879,A0793586RHF60QENWGL,B00384UZUU,5.0,1361232000
515184,A0793586RHF60QENWGL,B003AJXY10,5.0,1361232000
633835,A0793586RHF60QENWGL,B004LDDO6Y,3.0,1361232000
686317,A0793586RHF60QENWGL,B005BEKUFK,5.0,1361232000
477493,A0793586RHF60QENWGL,B002Z37B0W,5.0,1371772800
818143,A0793586RHF60QENWGL,B00978OWVE,5.0,1371772800
528656,A0793586RHF60QENWGL,B003H3GL3M,3.0,1386547200
191372,A091451127MMH07I2VPI5,B000KVUBBC,5.0,1381881600
178960,A091451127MMH07I2VPI5,B000J6CDY6,5.0,1390953600
294688,A091451127MMH07I2VPI5,B0017LCZEU,4.0,1390953600
451109,A091451127MMH07I2VPI5,B002T2282A,3.0,1390953600
492420,A091451127MMH07I2VPI5,B0033ZN19Q,5.0,1390953600
554552,A091451127MMH07I2VPI5,B003VKPDVW,3.0,1390953600
571288,A091451127MMH07I2VPI5,B0042D69UQ,5.0,1390953600
618569,A091451127MMH07I2VPI5,B004H36ZZA,1.0,1390953600
673190,A091451127MMH07I2VPI5,B0052QYLUM,4.0,1390953600
710166,A091451127MMH07I2VPI5,B005T7X88K,5.0,1390953600
815234,A091451127MMH07I2VPI5,B00925WMEQ,5.0,1390953600
837407,A091451127MMH07I2VPI5,B00AB27CSK,5.0,1390953600
384465,A100BOT6XWHS5P,B001UD0US8,5.0,1352678400
609086,A100BOT6XWHS5P,B004EWGDJ2,5.0,1352678400
785881,A100BOT6XWHS5P,B0081CLV20,4.0,1352678400
58647,A100BOT6XWHS5P,B0000DEW8N,4.0,1388275200
414941,A100BOT6XWHS5P,B002EEO68C,3.0,1388275200
460280,A100BOT6XWHS5P,B002UXQM16,5.0,1388275200
515393,A100BOT6XWHS5P,B003AJXY10,5.0,1388275200
626542,A100BOT6XWHS5P,B004IZWQYQ,4.0,1388275200
664775,A100BOT6XWHS5P,B004YWKWJO,5.0,1388275200
677554,A100BOT6XWHS5P,B005555G0Y,5.0,1388275200
698178,A100BOT6XWHS5P,B005J49GU2,5.0,1388275200
252378,A100L918633LUO,B000WZ754M,5.0,1379116800
24267,A100L918633LUO,B00005BSM3,5.0,1380067200
168439,A100L918633LUO,B000I2MRLU,5.0,1380067200
185090,A100L918633LUO,B000JVXZEI,5.0,1380067200
205536,A100L918633LUO,B000MQUEBM,5.0,1380067200
229758,A100L918633LUO,B000SELU52,5.0,1380067200
236997,A100L918633LUO,B000U9PUCO,5.0,1380067200
315960,A100L918633LUO,B001CDFPY0,5.0,1380067200
323912,A100L918633LUO,B001D7E0WS,5.0,1380067200
558414,A100L918633LUO,B003WUXIZO,5.0,1380067200
621879,A100L918633LUO,B004HSULK0,5.0,1380067200
634938,A100L918633LUO,B004LH4QH6,5.0,1380067200
684637,A100L918633LUO,B005A3ATU8,5.0,1380067200
717380,A100L918633LUO,B005Z06FYU,5.0,1380067200
734071,A100L918633LUO,B006P05S0Q,5.0,1380067200
742746,A100L918633LUO,B006UDLXFW,5.0,1380067200
750537,A100L918633LUO,B006ZL1ANY,5.0,1380067200
777827,A100L918633LUO,B007R6VL4Y,5.0,1380067200
778172,A100L918633LUO,B007RYWWWQ,5.0,1380067200
789514,A100L918633LUO,B008434KUG,5.0,1380067200
789821,A100L918633LUO,B00849XVLO,5.0,1380067200
791856,A100L918633LUO,B0087IWPQ4,5.0,1380067200
815287,A100L918633LUO,B009272SPC,5.0,1380067200
830082,A100L918633LUO,B009Z4VRR2,4.0,1380067200
856427,A100L918633LUO,B00B7ULJQQ,5.0,1380067200
870808,A100L918633LUO,B00C8700XK,5.0,1380067200
874366,A100L918633LUO,B00CIYO2O6,5.0,1380067200
884984,A100L918633LUO,B00DQL6CGQ,5.0,1380067200
106452,A100L918633LUO,B0009RG8WS,5.0,1380240000
225698,A100L918633LUO,B000ROKDC4,5.0,1380240000
289295,A100L918633LUO,B00158DS0U,5.0,1380240000
304545,A100L918633LUO,B001A08QMI,5.0,1380240000
395421,A100L918633LUO,B0027A5FUQ,5.0,1380240000
426976,A100L918633LUO,B002KCMSPQ,5.0,1380240000
429567,A100L918633LUO,B002L7UDQQ,5.0,1380240000
660145,A100L918633LUO,B004X0WBHS,5.0,1380240000
667501,A100L918633LUO,B0050GD2EU,4.0,1380240000
681358,A100L918633LUO,B00579NLIM,4.0,1380240000
707994,A100L918633LUO,B005RCA2FO,5.0,1380240000
80191,A100L918633LUO,B0002ZOI9W,5.0,1380326400
123156,A100L918633LUO,B000BTLJL4,5.0,1380326400
229102,A100L918633LUO,B000S9RF4M,5.0,1380326400
259640,A100L918633LUO,B000YDDF6O,5.0,1380326400
424741,A100L918633LUO,B002J4U8M0,5.0,1380326400
429009,A100L918633LUO,B002L3T9YM,5.0,1380326400
577454,A100L918633LUO,B0043D28AU,5.0,1380326400
723227,A100L918633LUO,B0067GKGFU,5.0,1380326400
735089,A100L918633LUO,B006P05SHO,5.0,1380326400
764435,A100L918633LUO,B007CTPWXW,5.0,1380326400
658858,A100L918633LUO,B004WH0B74,5.0,1380499200
121657,A100L918633LUO,B000BPMJR6,5.0,1380672000
428647,A100L918633LUO,B002L3T9WO,5.0,1380672000
492599,A100L918633LUO,B00342UIFI,5.0,1380672000
700293,A100L918633LUO,B005LAJF1Y,5.0,1380672000
839818,A100L918633LUO,B00AHO43BG,5.0,1380672000
464247,A100L918633LUO,B002VBXY5E,5.0,1380844800
893155,A100L918633LUO,B00ET7KSV6,5.0,1380844800
508871,A100L918633LUO,B0038JE60U,5.0,1382572800
186250,A100L918633LUO,B000JWSO9I,5.0,1383782400
647449,A100L918633LUO,B004R6NPFA,5.0,1383782400
699624,A100L918633LUO,B005KWL0OI,5.0,1383782400
884491,A100L918633LUO,B00DOLKCFU,5.0,1383782400
597513,A100L918633LUO,B004BSFC6O,4.0,1383868800
303941,A100L918633LUO,B0019QCH3C,5.0,1385078400
830368,A100L918633LUO,B009Z4WJ9M,5.0,1385078400
896405,A100L918633LUO,B00FB5KMXO,3.0,1385078400
631979,A100L918633LUO,B004L2JJ6E,5.0,1385510400
650305,A100L918633LUO,B004T6G550,4.0,1385510400
551425,A100L918633LUO,B003U6HCGQ,5.0,1386720000
751645,A100L918633LUO,B006ZVV0NO,3.0,1386720000
889982,A100L918633LUO,B00EB8WCCG,2.0,1386720000
425677,A100L918633LUO,B002J4U8SO,5.0,1388793600
484454,A100L918633LUO,B0031B5CEE,5.0,1388793600
593172,A100L918633LUO,B004AHMCKA,5.0,1388793600
792303,A100L918633LUO,B008818OQ0,5.0,1388793600
880314,A100L918633LUO,B00D3P9FXW,5.0,1388793600
891896,A100L918633LUO,B00EM5D4GQ,5.0,1388793600
891912,A100L918633LUO,B00EM5D7RC,5.0,1388793600
341835,A100L918633LUO,B001H0GGUK,5.0,1389657600
904463,A100L918633LUO,B00GRS9W76,5.0,1389830400
327887,A100L918633LUO,B001E638PI,5.0,1390867200
420778,A101C7U4P268CU,B002H0SED6,5.0,1361232000
728050,A101C7U4P268CU,B006I0R7N4,5.0,1361232000
13126,A101C7U4P268CU,B000056J7K,5.0,1368921600
15833,A101C7U4P268CU,B000056JJF,3.0,1368921600
32166,A101C7U4P268CU,B00005Y1VE,5.0,1368921600
99271,A101C7U4P268CU,B00081J3OU,5.0,1368921600
383364,A101C7U4P268CU,B001U9OUYC,5.0,1368921600
387519,A101C7U4P268CU,B001VEJ2GC,5.0,1368921600
505151,A101C7U4P268CU,B00389VFH2,5.0,1368921600
614418,A101C7U4P268CU,B004GCJMHU,5.0,1368921600
812713,A101C7U4P268CU,B008ZT66JC,5.0,1368921600
224207,A101C7U4P268CU,B000RHFZ7E,5.0,1369526400
630351,A101C7U4P268CU,B004K6LNBA,4.0,1379721600
823976,A101C7U4P268CU,B009LO0Y7K,1.0,1379721600
751118,A101C7U4P268CU,B006ZVV0NO,4.0,1397520000
419769,A101OK3AZAQ40J,B002GP76K4,5.0,1273795200
686172,A101OK3AZAQ40J,B005BCU9DA,5.0,1374969600
799753,A101OK3AZAQ40J,B008J0IE56,5.0,1374969600
761071,A101OK3AZAQ40J,B007A2ZQQY,5.0,1377734400
761894,A101OK3AZAQ40J,B007AJ88U8,5.0,1377734400
761926,A101OK3AZAQ40J,B007AJ8984,5.0,1377734400
801900,A101OK3AZAQ40J,B008KIQOFE,5.0,1377734400
740397,A101OK3AZAQ40J,B006SFUEF2,5.0,1380153600
621215,A101OK3AZAQ40J,B004HM4620,5.0,1381708800
872244,A101OK3AZAQ40J,B00CBM4A5G,5.0,1381708800
872246,A101OK3AZAQ40J,B00CBM5WJO,5.0,1381708800
880557,A101OK3AZAQ40J,B00D43D18I,5.0,1381708800
744785,A101OK3AZAQ40J,B006WHR6CU,5.0,1384732800
854644,A101OK3AZAQ40J,B00B59PVOA,5.0,1384732800
854747,A101OK3AZAQ40J,B00B59PWQM,5.0,1384732800
827535,A101OK3AZAQ40J,B009UPUC36,5.0,1388016000
559584,A101OK3AZAQ40J,B003XMWFAK,3.0,1394841600
621669,A101OK3AZAQ40J,B004HMW0KK,4.0,1394841600
635817,A101OK3AZAQ40J,B004LWZZ2G,5.0,1394841600
740019,A101OK3AZAQ40J,B006SFUDQM,3.0,1394841600
757798,A101OK3AZAQ40J,B0076LAGQ4,5.0,1394841600
911325,A101OK3AZAQ40J,B00IBO5O6W,5.0,1394841600
413936,A102OHKNO8RKF5,B002DWALTI,5.0,1312243200
370799,A102OHKNO8RKF5,B001PADJUC,2.0,1316563200
355308,A102OHKNO8RKF5,B001LPNH2G,5.0,1317254400
227133,A102OHKNO8RKF5,B000S35QLC,5.0,1323648000
317325,A102OHKNO8RKF5,B001COIH3A,2.0,1323648000
606296,A102OHKNO8RKF5,B004E9SW7G,5.0,1323648000
156050,A102OHKNO8RKF5,B000GKWA66,3.0,1326758400
575371,A102OHKNO8RKF5,B0042RU2SW,4.0,1327708800
673045,A102OHKNO8RKF5,B0052QYLUM,4.0,1332288000
716047,A102OHKNO8RKF5,B005XHHLD4,2.0,1332633600
756049,A102OHKNO8RKF5,B0074AS91G,5.0,1358553600
213375,A103PIRYKWQKR7,B000O7SR18,5.0,1330041600
352453,A103PIRYKWQKR7,B001L21EQK,4.0,1330041600
624525,A103PIRYKWQKR7,B004IEBLWK,4.0,1330041600
650413,A103PIRYKWQKR7,B004T6G550,5.0,1330041600
703927,A103PIRYKWQKR7,B005MZE1TO,1.0,1330041600
92643,A103PIRYKWQKR7,B00078ZHPS,2.0,1388966400
834490,A103PIRYKWQKR7,B00A4K8FX0,5.0,1388966400
120665,A103PIRYKWQKR7,B000BNQC58,5.0,1391299200
245388,A103PIRYKWQKR7,B000VXLBAY,3.0,1391299200
388656,A103PIRYKWQKR7,B001W2YCH2,2.0,1391299200
485482,A103PIRYKWQKR7,B0031ES8TW,5.0,1391299200
503601,A103PIRYKWQKR7,B0037W6NZO,1.0,1391299200
575243,A103PIRYKWQKR7,B0042RU2FA,5.0,1391299200
635953,A103PIRYKWQKR7,B004LWZZ76,5.0,1391299200
642879,A103PIRYKWQKR7,B004P1IVQA,5.0,1391299200
665926,A103PIRYKWQKR7,B00501YN20,5.0,1391299200
707124,A103PIRYKWQKR7,B005PNHW30,3.0,1391299200
762781,A103PIRYKWQKR7,B007BH1V1W,1.0,1391299200
809976,A103PIRYKWQKR7,B008VWN510,5.0,1391299200
813368,A103PIRYKWQKR7,B00913CZ50,4.0,1391299200
814844,A103PIRYKWQKR7,B0091E31KM,5.0,1391299200
646519,A103PIRYKWQKR7,B004QZBECS,2.0,1391644800
777148,A103PIRYKWQKR7,B007QBEUA2,4.0,1392336000
158518,A103PIRYKWQKR7,B000GWWA8C,4.0,1393286400
246483,A103PIRYKWQKR7,B000W8O2CC,5.0,1393286400
611491,A103PIRYKWQKR7,B004FPSZWQ,4.0,1393286400
623934,A103PIRYKWQKR7,B004I6UGFG,4.0,1393286400
640313,A103PIRYKWQKR7,B004OBZG50,4.0,1393286400
117261,A10498QBRH0TFJ,B000BKPGEE,1.0,1329609600
552873,A10498QBRH0TFJ,B003ULP59M,5.0,1329609600
561095,A10498QBRH0TFJ,B003YC0W8G,4.0,1340928000
622510,A10498QBRH0TFJ,B004HWXCJS,5.0,1340928000
663916,A10498QBRH0TFJ,B004Y9AMZG,3.0,1340928000
573999,A10498QBRH0TFJ,B0042D69XS,3.0,1342742400
584958,A10498QBRH0TFJ,B0046N26YU,5.0,1342742400
154690,A10498QBRH0TFJ,B000GK5XY2,3.0,1347753600
15807,A10498QBRH0TFJ,B000056JJ8,1.0,1354838400
269833,A10498QBRH0TFJ,B0010WAXN6,3.0,1366934400
562124,A10498QBRH0TFJ,B003YMVRKI,5.0,1366934400
691382,A10498QBRH0TFJ,B005EPDD2S,5.0,1366934400
541326,A10498QBRH0TFJ,B003N1XGBI,5.0,1375660800
370182,A1051DBTLWP5A2,B001P307EU,5.0,1262995200
168993,A1051DBTLWP5A2,B000I2Q0C2,3.0,1264032000
176070,A1051DBTLWP5A2,B000IDSLOG,5.0,1264032000
360078,A1051DBTLWP5A2,B001NAAQNW,5.0,1264032000
343647,A1051DBTLWP5A2,B001HU2LDQ,5.0,1265932800
123149,A1051DBTLWP5A2,B000BTLJL4,5.0,1279497600
285817,A1051DBTLWP5A2,B0013RRNLI,3.0,1279497600
497887,A1051DBTLWP5A2,B0035JL926,4.0,1279497600
213815,A1051DBTLWP5A2,B000O8UGUM,4.0,1294704000
443354,A1051DBTLWP5A2,B002QZ64T8,4.0,1294704000
456446,A1051DBTLWP5A2,B002UD6C1G,5.0,1294704000
520612,A1051DBTLWP5A2,B003D3NW4M,5.0,1294704000
349812,A1051DBTLWP5A2,B001JT34IQ,5.0,1295049600
14174,A1051DBTLWP5A2,B000056J8N,1.0,1296172800
101536,A1051DBTLWP5A2,B0009A3I5K,3.0,1296259200
405828,A1051DBTLWP5A2,B002AQG0QA,2.0,1296259200
265690,A1051DBTLWP5A2,B000ZK6144,5.0,1298073600
351982,A1051DBTLWP5A2,B001KZPZCW,5.0,1299110400
345973,A1051DBTLWP5A2,B001IA2Y0U,1.0,1301875200
502713,A1051DBTLWP5A2,B0037NXG76,5.0,1301875200
168432,A1051DBTLWP5A2,B000I2MRLU,5.0,1314835200
169815,A1051DBTLWP5A2,B000I2Q0F4,5.0,1314835200
502887,A1051DBTLWP5A2,B0037NXP18,5.0,1314835200
567596,A1051DBTLWP5A2,B0040IWMO0,4.0,1318896000
402042,A1051DBTLWP5A2,B0029DPGC8,5.0,1320883200
308997,A1051DBTLWP5A2,B001AVMF10,4.0,1320969600
124808,A1051DBTLWP5A2,B000BW51UQ,5.0,1321142400
623702,A1051DBTLWP5A2,B004I4ZHMA,4.0,1321920000
151604,A1051DBTLWP5A2,B000GE8VJW,5.0,1322006400
338595,A1051DBTLWP5A2,B001GQ2RW6,3.0,1325980800
487725,A1051DBTLWP5A2,B0032AMM9M,5.0,1330732800
150036,A1051DBTLWP5A2,B000GC20J6,5.0,1333756800
676411,A1051DBTLWP5A2,B0054KP36C,5.0,1334188800
694378,A1051DBTLWP5A2,B005GDW766,5.0,1334275200
596540,A1051DBTLWP5A2,B004BIYR1K,5.0,1335052800
598839,A1051DBTLWP5A2,B004C31CGC,3.0,1335052800
618712,A1051DBTLWP5A2,B004H7GBAU,3.0,1335052800
651271,A1051DBTLWP5A2,B004TH71W0,5.0,1335571200
550159,A1051DBTLWP5A2,B003TXVY14,1.0,1359504000
825814,A1051DBTLWP5A2,B009R3VPDW,2.0,1362614400
689451,A1051DBTLWP5A2,B005D7GAGS,3.0,1367366400
550241,A1051DBTLWP5A2,B003TXZWOY,3.0,1369008000
657213,A1051DBTLWP5A2,B004VQAL76,3.0,1369008000
203337,A105L5EX9D0NH8,B000MEB3GE,5.0,1359331200
296295,A105L5EX9D0NH8,B00186ZQUO,5.0,1359331200
325505,A105L5EX9D0NH8,B001DLJVPA,5.0,1359331200
642054,A105L5EX9D0NH8,B004OR1E1E,5.0,1359331200
654363,A105L5EX9D0NH8,B004V8VQEG,4.0,1359331200
733806,A105L5EX9D0NH8,B006OOATFM,5.0,1359331200
488913,A105L5EX9D0NH8,B0032G9E0G,5.0,1359504000
567155,A105L5EX9D0NH8,B0040GJ0UG,3.0,1359504000
699390,A105L5EX9D0NH8,B005KMK670,5.0,1359763200
778163,A105L5EX9D0NH8,B007RYWWWQ,5.0,1376611200
277185,A105L5EX9D0NH8,B0012AII9M,5.0,1404172800
6901,A105LFG3MT4N23,B00004TFLB,5.0,1183248000
16984,A105LFG3MT4N23,B000056OUH,5.0,1183248000
41868,A105LFG3MT4N23,B00006G963,4.0,1183248000
107899,A105LFG3MT4N23,B0009UBSFC,4.0,1183248000
10913,A105LFG3MT4N23,B000056HNZ,5.0,1183420800
32143,A105LFG3MT4N23,B00005V9NV,2.0,1183420800
48783,A105LFG3MT4N23,B0000936LR,4.0,1183507200
81885,A105LFG3MT4N23,B000324Y7U,3.0,1183507200
143374,A105LFG3MT4N23,B000FT7NXS,4.0,1202083200
209012,A105LFG3MT4N23,B000N9H4SE,3.0,1262822400
535623,A105LFG3MT4N23,B003JL095I,5.0,1287878400
83002,A105LFG3MT4N23,B00064MULM,2.0,1332028800
755667,A107XW7N7A7NFQ,B0073GJEY2,5.0,1361404800
407314,A107XW7N7A7NFQ,B002BSGWSS,5.0,1367020800
786595,A107XW7N7A7NFQ,B00821FLTE,5.0,1367020800
423051,A107XW7N7A7NFQ,B002ISTVPW,5.0,1384473600
429514,A107XW7N7A7NFQ,B002L7UDQQ,5.0,1384473600
579899,A107XW7N7A7NFQ,B00440CZSW,5.0,1384473600
720551,A107XW7N7A7NFQ,B00648KZ7K,5.0,1384473600
741816,A107XW7N7A7NFQ,B006T6CJCG,5.0,1384473600
757616,A107XW7N7A7NFQ,B0076B0TVG,5.0,1384473600
798980,A107XW7N7A7NFQ,B008HCXIU2,4.0,1384473600
833783,A107XW7N7A7NFQ,B00A4B35JS,5.0,1384473600
837401,A107XW7N7A7NFQ,B00AB27CSK,2.0,1384473600
229302,A108A2KDOGAT8L,B000S9RF4M,5.0,1380585600
870384,A108A2KDOGAT8L,B00C78G2BE,5.0,1383436800
299041,A108A2KDOGAT8L,B0018V2VEI,5.0,1386028800
387674,A108A2KDOGAT8L,B001VEP5JU,4.0,1386028800
633033,A108A2KDOGAT8L,B004L2JJAK,5.0,1386028800
644657,A108A2KDOGAT8L,B004Q2LZJ8,5.0,1386028800
732233,A108A2KDOGAT8L,B006MOXV04,2.0,1386028800
751833,A108A2KDOGAT8L,B006ZVV0NO,4.0,1386028800
841991,A108A2KDOGAT8L,B00AIVN8EQ,5.0,1386028800
93647,A108A2KDOGAT8L,B0007CS4EU,5.0,1395878400
642859,A108A2KDOGAT8L,B004P1IVPQ,5.0,1395878400
500255,A108UJC8MQ0REU,B00368CLXW,5.0,1337558400
345652,A108UJC8MQ0REU,B001I481LM,4.0,1339372800
245814,A108UJC8MQ0REU,B000W6RTGK,5.0,1339977600
667169,A108UJC8MQ0REU,B0050GD2E0,4.0,1351728000
667524,A108UJC8MQ0REU,B0050GD2EU,5.0,1351728000
182056,A108UJC8MQ0REU,B000JM4R8U,5.0,1362787200
203849,A108UJC8MQ0REU,B000MEB3GE,3.0,1362787200
219187,A108UJC8MQ0REU,B000PRUAFI,5.0,1362787200
232190,A108UJC8MQ0REU,B000TADQ7K,2.0,1362787200
390773,A108UJC8MQ0REU,B00208KCUS,5.0,1362787200
391163,A108UJC8MQ0REU,B00208RTX6,5.0,1362787200
575191,A108UJC8MQ0REU,B0042R2IQQ,5.0,1362787200
587937,A108UJC8MQ0REU,B0047XZ8SK,5.0,1362787200
667395,A108UJC8MQ0REU,B0050GD2EK,5.0,1362787200
718372,A108UJC8MQ0REU,B00600P7A2,4.0,1362787200
721305,A108UJC8MQ0REU,B0065ADP4C,5.0,1362787200
583044,A108UJC8MQ0REU,B0045OW4LA,5.0,1365465600
606739,A108UJC8MQ0REU,B004EBUX8K,4.0,1365465600
659369,A108UJC8MQ0REU,B004WOZMQ2,3.0,1365465600
751771,A108UJC8MQ0REU,B006ZVV0NO,5.0,1365465600
58501,A108UJC8MQ0REU,B0000DEW8N,5.0,1390176000
652307,A108UJC8MQ0REU,B004U7OQWW,4.0,1396915200
722791,A108UJC8MQ0REU,B00674S1Y0,5.0,1396915200
641087,A108UJC8MQ0REU,B004OR1DNI,5.0,1404604800
795274,A108UJC8MQ0REU,B008CDR7LW,3.0,1404604800
184335,A109BZ1JF9YTR9,B000JROE6K,5.0,1210636800
209664,A109BZ1JF9YTR9,B000NGSUJY,5.0,1214956800
185671,A109BZ1JF9YTR9,B000JW01AS,1.0,1219536000
206317,A109BZ1JF9YTR9,B000MSZRPS,5.0,1219536000
210386,A109BZ1JF9YTR9,B000NSBBIY,5.0,1221091200
132847,A109BZ1JF9YTR9,B000EEY6N4,5.0,1222732800
192360,A109BZ1JF9YTR9,B000KWP0L2,1.0,1222732800
244239,A109BZ1JF9YTR9,B000VQ9SEM,5.0,1222732800
271988,A109BZ1JF9YTR9,B0011E81SM,5.0,1222732800
4042,A109BZ1JF9YTR9,B000046S3W,4.0,1236988800
62726,A109BZ1JF9YTR9,B00018XCJW,2.0,1236988800
63290,A109BZ1JF9YTR9,B0001BUKA8,1.0,1236988800
164663,A109BZ1JF9YTR9,B000HJWBIS,5.0,1236988800
226085,A109BZ1JF9YTR9,B000RYG3BO,2.0,1236988800
233295,A109BZ1JF9YTR9,B000TFLAZA,3.0,1236988800
295507,A109BZ1JF9YTR9,B0017T2RYU,4.0,1236988800
299897,A109BZ1JF9YTR9,B0018Z8BBQ,2.0,1236988800
308403,A109BZ1JF9YTR9,B001ANVUUU,5.0,1236988800
308437,A109BZ1JF9YTR9,B001AO2RQU,5.0,1236988800
316420,A109BZ1JF9YTR9,B001CFKU2A,2.0,1236988800
780617,A109BZ1JF9YTR9,B007UK1CBY,5.0,1358812800
616578,A10AFMNFMHAHAA,B004GJXLZW,1.0,1375142400
164510,A10AFMNFMHAHAA,B000HIP38Y,5.0,1378252800
552837,A10AFMNFMHAHAA,B003ULP59M,3.0,1378252800
781871,A10AFMNFMHAHAA,B007VBYVVA,5.0,1378252800
424686,A10AFMNFMHAHAA,B002J4U8M0,5.0,1382486400
551645,A10AFMNFMHAHAA,B003U6R3TW,1.0,1388361600
141537,A10AFMNFMHAHAA,B000FP7M60,5.0,1392595200
169758,A10AFMNFMHAHAA,B000I2Q0F4,5.0,1392595200
466582,A10AFMNFMHAHAA,B002VWZU7S,3.0,1392595200
508736,A10AFMNFMHAHAA,B0038JE5Y2,5.0,1392595200
891222,A10AFMNFMHAHAA,B00EI7DHQK,3.0,1392595200
80080,A10AFMNFMHAHAA,B0002ZOI9W,2.0,1397174400
251319,A10AIA4VPWP6NO,B000WUD83O,5.0,1392076800
250782,A10AIA4VPWP6NO,B000WQWWNU,5.0,1392163200
314865,A10AIA4VPWP6NO,B001C6HMMA,2.0,1392163200
636122,A10AIA4VPWP6NO,B004M17EG6,5.0,1392163200
649159,A10AIA4VPWP6NO,B004S9T3PC,5.0,1392163200
731388,A10AIA4VPWP6NO,B006KCJDVE,5.0,1392163200
842547,A10AIA4VPWP6NO,B00AJH9SFC,4.0,1392163200
867395,A10AIA4VPWP6NO,B00BWRPB7C,5.0,1392163200
890818,A10AIA4VPWP6NO,B00EF06Q7M,5.0,1392163200
517201,A10AIA4VPWP6NO,B003BLQKF4,4.0,1392249600
796680,A10AIA4VPWP6NO,B008DVVUCU,5.0,1393200000
260171,A10AIA4VPWP6NO,B000YDDF6O,5.0,1402099200
445231,A10AIA4VPWP6NO,B002RL808Y,4.0,1402099200
298532,A10AIA4VPWP6NO,B0018OHCLC,3.0,1403308800
766424,A10BSS8EZFU0RZ,B007F187MU,5.0,1358380800
609669,A10BSS8EZFU0RZ,B004FH2YCG,5.0,1385337600
767254,A10BSS8EZFU0RZ,B007FRJQ5G,5.0,1387929600
554921,A10BSS8EZFU0RZ,B003VLG4PK,3.0,1399420800
559024,A10BSS8EZFU0RZ,B003XLUWT2,5.0,1399420800
839296,A10BSS8EZFU0RZ,B00AH8J448,5.0,1399420800
